song_id,car,chill,club,dance,gym,happy,night,party,relax,running,sad,sleep,summer,work,workout
23946401,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
471080802,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
89388949,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
528709811,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
373297111,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2793763,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
97951912,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
74916186,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
68926315,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
491406042,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
366497901,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
391669612,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
423589252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135385810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3914073,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
118184864,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13341419,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
594882,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1
104576286,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
543930912,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5592974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62199075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
451021942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
657331492,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1059592,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
513311572,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0
14112493,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
534686982,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
376800551,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90015039,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
609765032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10064646,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
14490159,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
17937372,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
65220458,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
69688570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86954203,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
648593012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
460945872,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
7718396,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
87675809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92984004,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
139816171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2228233,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
61068617,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
142303593,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
125025776,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70528478,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1
398761902,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0
13272449,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
129635102,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
134524046,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1
76132580,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
384262681,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
543143162,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
116236888,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
142375471,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
440208452,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
411701912,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
85206488,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
366916401,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
72611709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
556089732,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4091078,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
449197512,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
83022306,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
652075042,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
11007001,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0
456840612,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
643569762,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
430273312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3134405,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0
59940941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81285426,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
98836066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91580134,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
91018473,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3413413,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
61731768,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
124600022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107959802,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0
479573482,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
98009294,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
669379752,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
132713536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15554985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
860392,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
82410524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16144118,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1
98320002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
126215781,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
484117372,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
979885,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
142123919,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
139816175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76206273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
524973682,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
130528578,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
561856772,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0
27546031,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
493108602,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
71645445,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
10964011,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
144341480,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1
605283,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0
383961941,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
106508248,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
80274814,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0
121123452,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
94195634,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4225008,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
668508462,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
507357832,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
545820542,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
122129570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7273888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
448658412,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20278071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6632139,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26231041,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
569093012,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
508635312,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
565438682,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
7674867,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
13636719,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3614816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1100045,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5278082,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
138793825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140421771,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
431447882,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
145430754,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1
433127042,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104673606,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
563752672,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
63900846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16149529,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
134973854,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2680866,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
103216878,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131401402,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
121469798,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
362539001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15049538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
641268752,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
659839362,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
4763166,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0
5169965,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1
18161152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
452825412,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
568113782,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13264046,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
477064842,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0
394026992,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
429903482,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
17608144,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
5646424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70054784,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
107743734,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
516941842,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
452184612,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3129978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6523607,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0
473631702,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15587468,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73319545,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
443338792,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
408080402,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
373915771,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3427156,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
585621102,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
470202912,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
127458143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62119127,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76521267,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2607674,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0
132218550,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7279336,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
660843,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
593627942,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13132635,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15592357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
138225353,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
135870102,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
537070032,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1
137683905,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2576102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
408857932,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
108258898,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
62030260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62080234,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
89825117,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0
15408611,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
106713888,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
561855922,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0
810842,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
460529622,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
571711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112350290,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
422586032,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
384071271,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
70555324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
779038,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131804730,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
67383792,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
657797552,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
130413584,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70009161,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0
503122812,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
83873749,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120024176,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4765651,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
598605892,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
385074601,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
472115972,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
132718132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27018581,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3357614,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
503026522,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14130244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4224624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7818908,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
136168730,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
432222352,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
432955212,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
629559,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
2319831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3085535,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
626632622,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98100188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
464138722,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0
561856132,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
604206932,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
576475762,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
652850762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
547833192,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
807859,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
524417632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
503261792,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
13650915,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
14386024,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
111031450,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112670562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72157027,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
137818099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91667316,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13340992,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
141408133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76558066,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
535339,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0
349922261,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4132623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74393079,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0
63489512,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
144944866,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
376480971,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1
9419056,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
365079,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
415368092,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1045793,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
64848632,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
112596850,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
7624219,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
491971692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61490418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
415238452,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
412859932,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
773410,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1
505525492,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
103232736,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0
124940050,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
439156202,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
64358127,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120232230,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20383951,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
124655264,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13344624,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
14202933,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
564148462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14599264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140979351,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
597331052,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
631879472,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
135877252,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
421788522,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
111778270,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
13257554,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13792837,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0
467272342,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
145413040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
354761631,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
481494922,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1
846795,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
678686672,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
528700001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
430264282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
619867782,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
351485941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113424356,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0
444718332,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
62515092,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79545748,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1
74024718,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
505182342,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
785452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
356525521,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68925381,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
13242000,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
66929769,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1
142433083,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
355100321,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
925802,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
461272212,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
4315693,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
123409076,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
77294409,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9434383,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2701585,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
1118218,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
75765354,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1
9975785,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
551794782,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
99408486,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
131391764,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
68748933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132199148,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
591776262,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91323212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7915979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
557614822,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111347922,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
141955439,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
416765782,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
426553152,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
82314960,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
356553651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
505182352,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
623733972,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
9914700,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
618160422,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
83111372,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0
96628178,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7536433,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3760083,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
585602002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
75094439,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
81747778,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
546416392,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7447111,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
110752322,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
97501374,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3758347,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
61774303,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
92213548,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
864721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95697828,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13202041,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
467664192,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
140195903,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
137795777,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
552299062,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
551636282,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3114341,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
434543742,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
17599790,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8147165,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3412499,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0
63103298,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0
5931821,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
432222312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9938255,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
3146076,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
93995638,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
81545576,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
136405718,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1
91580108,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
13805889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
573699472,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2949478,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77724875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2428245,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
104697704,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
80712626,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
420896262,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
3020074,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
83939109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123850620,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3093662,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
438359272,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
675604,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
124716694,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
578544362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3233674,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
470815762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
656575852,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
371674581,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0
3765250,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
65371986,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
139826929,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
507357762,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18055867,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
117731068,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
362297861,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1
13176638,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3137992,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
2317366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
362725331,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
472207732,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
64939758,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
133409504,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
422201652,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
